3875,KRT18,D009336,Necrosis
3852,KRT5,D001943,Breast Neoplasms
3852,KRT5,D002277,Carcinoma
3852,KRT5,D002471,"Cell Transformation, Neoplastic"
3852,KRT5,D015674,"Mammary Neoplasms, Animal"
3852,KRT5,D008325,"Mammary Neoplasms, Experimental"
3854,KRT6B,D002294,"Carcinoma, Squamous Cell"
3855,KRT7,D002292,"Carcinoma, Renal Cell"
3855,KRT7,D008105,"Liver Cirrhosis, Biliary"
3855,KRT7,D009361,Neoplasm Invasiveness
3856,KRT8,D000230,Adenocarcinoma
3856,KRT8,D001943,Breast Neoplasms
3856,KRT8,D002292,"Carcinoma, Renal Cell"
3856,KRT8,D056486,Chemical and Drug Induced Liver Injury
3856,KRT8,D008103,Liver Cirrhosis
3856,KRT8,D008106,"Liver Cirrhosis, Experimental"
3856,KRT8,D017114,"Liver Failure, Acute"
3856,KRT8,D008113,Liver Neoplasms
3856,KRT8,D011230,Precancerous Conditions
3856,KRT8,D013274,Stomach Neoplasms
883,KYAT1,D002277,Carcinoma
883,KYAT1,D007680,Kidney Neoplasms
8942,KYNU,D007249,Inflammation
8942,KYNU,D008106,"Liver Cirrhosis, Experimental"
8942,KYNU,D019636,Neurodegenerative Diseases
3897,L1CAM,D001037,Aphasia
3897,L1CAM,D002292,"Carcinoma, Renal Cell"
3897,L1CAM,D020233,"Gait Disorders, Neurologic"
79944,L2HGDH,D004827,Epilepsy
79944,L2HGDH,D009421,Nervous System Malformations
284217,LAMA1,D015179,Colorectal Neoplasms
284217,LAMA1,D065626,Non-alcoholic Fatty Liver Disease
284217,LAMA1,D012559,Schizophrenia
3908,LAMA2,D012559,Schizophrenia
3908,LAMA2,D001749,Urinary Bladder Neoplasms
3912,LAMB1,D001321,Autistic Disorder
3912,LAMB1,D004715,Endometriosis
3912,LAMB1,D011658,Pulmonary Fibrosis
3913,LAMB2,D003072,Cognition Disorders
3913,LAMB2,D011471,Prostatic Neoplasms
3918,LAMC2,D002289,"Carcinoma, Non-Small-Cell Lung"
3918,LAMC2,D008103,Liver Cirrhosis
10319,LAMC3,D001927,Brain Diseases
3920,LAMP2,D013226,Status Epilepticus
51056,LAP3,D056486,Chemical and Drug Induced Liver Injury
3929,LBP,D056486,Chemical and Drug Induced Liver Injury
3929,LBP,D005076,Exanthema
3929,LBP,D008106,"Liver Cirrhosis, Experimental"
3929,LBP,D024821,Metabolic Syndrome
3929,LBP,D009102,Multiple Organ Failure
3929,LBP,D009765,Obesity
3929,LBP,D018805,Sepsis
3929,LBP,D013262,Stevens-Johnson Syndrome
3929,LBP,D015430,Weight Gain
3931,LCAT,D006528,"Carcinoma, Hepatocellular"
51451,LCMT1,D020964,Embryo Loss
3934,LCN2,D058186,Acute Kidney Injury
3934,LCN2,D001172,"Arthritis, Rheumatoid"
3934,LCN2,D056486,Chemical and Drug Induced Liver Injury
3934,LCN2,D064420,Drug-Related Side Effects and Adverse Reactions
3934,LCN2,D007249,Inflammation
3934,LCN2,D007674,Kidney Diseases
3934,LCN2,D008106,"Liver Cirrhosis, Experimental"
3934,LCN2,D009362,Neoplasm Metastasis
3934,LCN2,D009369,Neoplasms
3934,LCN2,D012128,Respiratory Distress Syndrome
3938,LCT,D012128,Respiratory Distress Syndrome
3939,LDHA,D000077192,Adenocarcinoma of Lung
3939,LDHA,D009202,Cardiomyopathies
3939,LDHA,D004195,"Disease Models, Animal"
3939,LDHA,D009203,Myocardial Infarction
3939,LDHA,D009212,Myoglobinuria
3939,LDHA,D010190,Pancreatic Neoplasms
92483,LDHAL6B,D001943,Breast Neoplasms
3945,LDHB,D054058,Acute Coronary Syndrome
3945,LDHB,D001943,Breast Neoplasms
3945,LDHB,D002292,"Carcinoma, Renal Cell"
3945,LDHB,D008106,"Liver Cirrhosis, Experimental"
3945,LDHB,D009361,Neoplasm Invasiveness
3945,LDHB,D011471,Prostatic Neoplasms
3948,LDHC,D008171,Lung Diseases
3949,LDLR,D050197,Atherosclerosis
3949,LDLR,D003324,Coronary Artery Disease
3949,LDLR,D003327,Coronary Disease
3949,LDLR,D050171,Dyslipidemias
3949,LDLR,D005234,Fatty Liver
3949,LDLR,D006937,Hypercholesterolemia
3949,LDLR,D006949,Hyperlipidemias
3949,LDLR,D006965,Hyperplasia
3949,LDLR,D065626,Non-alcoholic Fatty Liver Disease
3949,LDLR,D009765,Obesity
3952,LEP,D000544,Alzheimer Disease
3952,LEP,D001169,"Arthritis, Experimental"
3952,LEP,D001321,Autistic Disorder
3952,LEP,D001943,Breast Neoplasms
3952,LEP,D003110,Colonic Neoplasms
3952,LEP,D003921,"Diabetes Mellitus, Experimental"
3952,LEP,D003924,"Diabetes Mellitus, Type 2"
3952,LEP,D005234,Fatty Liver
3952,LEP,D018149,Glucose Intolerance
3952,LEP,D006529,Hepatomegaly
3952,LEP,D006556,Heroin Dependence
3952,LEP,D006937,Hypercholesterolemia
3952,LEP,D006943,Hyperglycemia
3952,LEP,D006946,Hyperinsulinism
3952,LEP,D006965,Hyperplasia
3952,LEP,D006973,Hypertension
3952,LEP,D007247,"Infertility, Female"
3952,LEP,D007249,Inflammation
3952,LEP,D007333,Insulin Resistance
3952,LEP,D015473,"Leukemia, Promyelocytic, Acute"
3952,LEP,D008106,"Liver Cirrhosis, Experimental"
3952,LEP,D024821,Metabolic Syndrome
3952,LEP,D009410,Nerve Degeneration
3952,LEP,D065626,Non-alcoholic Fatty Liver Disease
3952,LEP,D009765,Obesity
3952,LEP,D019226,Oral Ulcer
3952,LEP,D011141,Polyuria
3952,LEP,D011471,Prostatic Neoplasms
3952,LEP,D011507,Proteinuria
3952,LEP,D012640,Seizures
3952,LEP,D013276,Stomach Ulcer
3952,LEP,D013610,Tachycardia
3952,LEP,D015430,Weight Gain
3952,LEP,D015431,Weight Loss
3953,LEPR,D000419,Albuminuria
3953,LEPR,D001847,Bone Diseases
3953,LEPR,D001943,Breast Neoplasms
3953,LEPR,D009202,Cardiomyopathies
3953,LEPR,D003920,Diabetes Mellitus
3953,LEPR,D003921,"Diabetes Mellitus, Experimental"
3953,LEPR,D003924,"Diabetes Mellitus, Type 2"
3953,LEPR,D003928,Diabetic Nephropathies
3953,LEPR,D003929,Diabetic Neuropathies
3953,LEPR,D050171,Dyslipidemias
3953,LEPR,D005234,Fatty Liver
3953,LEPR,D005355,Fibrosis
3953,LEPR,D018149,Glucose Intolerance
3953,LEPR,D006529,Hepatomegaly
3953,LEPR,D006930,Hyperalgesia
3953,LEPR,D006943,Hyperglycemia
3953,LEPR,D006946,Hyperinsulinism
3953,LEPR,D006949,Hyperlipidemias
3953,LEPR,D006973,Hypertension
3953,LEPR,D006976,"Hypertension, Pulmonary"
3953,LEPR,D007247,"Infertility, Female"
3953,LEPR,D007333,Insulin Resistance
3953,LEPR,D007674,Kidney Diseases
3953,LEPR,D009393,Nephritis
3953,LEPR,D009765,Obesity
3953,LEPR,D051437,Renal Insufficiency
3953,LEPR,D012141,Respiratory Tract Infections
3953,LEPR,D015430,Weight Gain
3956,LGALS1,D002289,"Carcinoma, Non-Small-Cell Lung"
3956,LGALS1,D008103,Liver Cirrhosis
3956,LGALS1,D008106,"Liver Cirrhosis, Experimental"
3956,LGALS1,D009393,Nephritis
3957,LGALS2,D008106,"Liver Cirrhosis, Experimental"
3957,LGALS2,D009203,Myocardial Infarction
3958,LGALS3,D002471,"Cell Transformation, Neoplastic"
3958,LGALS3,D056486,Chemical and Drug Induced Liver Injury
3958,LGALS3,D004938,Esophageal Neoplasms
3958,LGALS3,D005355,Fibrosis
3958,LGALS3,D008106,"Liver Cirrhosis, Experimental"
3958,LGALS3,D008545,Melanoma
3958,LGALS3,D009203,Myocardial Infarction
3958,LGALS3,D009336,Necrosis
3958,LGALS3,D009362,Neoplasm Metastasis
3958,LGALS3,D009393,Nephritis
3958,LGALS3,D013274,Stomach Neoplasms
3958,LGALS3,D014652,Vascular Diseases
3963,LGALS7,D002277,Carcinoma
3963,LGALS7,D002294,"Carcinoma, Squamous Cell"
3963,LGALS7,D015674,"Mammary Neoplasms, Animal"
3963,LGALS7,D008325,"Mammary Neoplasms, Experimental"
3965,LGALS9,D009393,Nephritis
5641,LGMN,D008106,"Liver Cirrhosis, Experimental"
8549,LGR5,D003110,Colonic Neoplasms
8549,LGR5,D015179,Colorectal Neoplasms
9355,LHX2,D001172,"Arthritis, Rheumatoid"
8022,LHX3,D001281,Atrial Fibrillation
11019,LIAS,D011014,Pneumonia
11019,LIAS,D011658,Pulmonary Fibrosis
3977,LIFR,D006528,"Carcinoma, Hepatocellular"
3977,LIFR,D011471,Prostatic Neoplasms
3978,LIG1,D001749,Urinary Bladder Neoplasms
3981,LIG4,D009101,Multiple Myeloma
10990,LILRB5,D006528,"Carcinoma, Hepatocellular"
3982,LIM2,D002386,Cataract
3982,LIM2,D012128,Respiratory Distress Syndrome
3985,LIMK2,D008106,"Liver Cirrhosis, Experimental"
3988,LIPA,D003324,Coronary Artery Disease
3990,LIPC,D003924,"Diabetes Mellitus, Type 2"
3990,LIPC,D006940,Hyperemia
3990,LIPC,D006949,Hyperlipidemias
3990,LIPC,D007333,Insulin Resistance
9516,LITAF,D011471,Prostatic Neoplasms
64788,LMF1,D015228,Hypertriglyceridemia
4000,LMNA,D000077192,Adenocarcinoma of Lung
4000,LMNA,D054537,Atrioventricular Block
4000,LMNA,D002311,"Cardiomyopathy, Dilated"
4000,LMNA,D019465,Craniofacial Abnormalities
4000,LMNA,D016757,"Death, Sudden, Cardiac"
4000,LMNA,D006327,Heart Block
4000,LMNA,D012848,Sinoatrial Block
4000,LMNA,D017180,"Tachycardia, Ventricular"
4001,LMNB1,D000077192,Adenocarcinoma of Lung
4001,LMNB1,D004195,"Disease Models, Animal"
4010,LMX1B,D006417,Hematuria
4010,LMX1B,D006949,Hyperlipidemias
4010,LMX1B,D001523,Mental Disorders
4010,LMX1B,D011507,Proteinuria
4010,LMX1B,D007319,Sleep Initiation and Maintenance Disorders
4012,LNPEP,D008325,"Mammary Neoplasms, Experimental"
4012,LNPEP,D008569,Memory Disorders
4016,LOXL1,D008103,Liver Cirrhosis
4016,LOXL1,D049188,Prenatal Injuries
4016,LOXL1,D001749,Urinary Bladder Neoplasms
4017,LOXL2,D001943,Breast Neoplasms
4017,LOXL2,D002471,"Cell Transformation, Neoplastic"
4017,LOXL2,D008105,"Liver Cirrhosis, Biliary"
4017,LOXL2,D008106,"Liver Cirrhosis, Experimental"
4017,LOXL2,D009361,Neoplasm Invasiveness
1902,LPAR1,D001943,Breast Neoplasms
1902,LPAR1,D015179,Colorectal Neoplasms
1902,LPAR1,D019465,Craniofacial Abnormalities
1902,LPAR1,D005313,Fetal Death
1902,LPAR1,D006130,Growth Disorders
1902,LPAR1,D015470,"Leukemia, Myeloid, Acute"
1902,LPAR1,D000857,Olfaction Disorders
1902,LPAR1,D011471,Prostatic Neoplasms
4023,LPL,D002277,Carcinoma
4023,LPL,D009202,Cardiomyopathies
4023,LPL,D002318,Cardiovascular Diseases
4023,LPL,D003110,Colonic Neoplasms
4023,LPL,D050171,Dyslipidemias
4023,LPL,D006937,Hypercholesterolemia
4023,LPL,D006949,Hyperlipidemias
4023,LPL,D006973,Hypertension
4023,LPL,D015228,Hypertriglyceridemia
4023,LPL,D008106,"Liver Cirrhosis, Experimental"
4023,LPL,D015674,"Mammary Neoplasms, Animal"
4023,LPL,D008325,"Mammary Neoplasms, Experimental"
4023,LPL,D009336,Necrosis
4023,LPL,D009765,Obesity
4023,LPL,D010195,Pancreatitis
4023,LPL,D011471,Prostatic Neoplasms
4026,LPP,D015470,"Leukemia, Myeloid, Acute"
9227,LRAT,D006528,"Carcinoma, Hepatocellular"
9227,LRAT,D056486,Chemical and Drug Induced Liver Injury
9227,LRAT,D008106,"Liver Cirrhosis, Experimental"
53353,LRP1B,D002292,"Carcinoma, Renal Cell"
53353,LRP1B,D008545,Melanoma
53353,LRP1B,D011471,Prostatic Neoplasms
4036,LRP2,D058186,Acute Kidney Injury
4036,LRP2,D019465,Craniofacial Abnormalities
4036,LRP2,D002658,Developmental Disabilities
4036,LRP2,D006319,"Hearing Loss, Sensorineural"
4036,LRP2,D007674,Kidney Diseases
4036,LRP2,D011471,Prostatic Neoplasms
4041,LRP5,D010024,Osteoporosis
4047,LSS,D008064,Lipidoses
4048,LTA4H,D050197,Atherosclerosis
4048,LTA4H,D008106,"Liver Cirrhosis, Experimental"
4050,LTB,D008106,"Liver Cirrhosis, Experimental"
1241,LTB4R,D000707,Anaphylaxis
1241,LTB4R,D007249,Inflammation
1241,LTB4R,D008107,Liver Diseases
4054,LTBP3,D001847,Bone Diseases
4054,LTBP3,D019465,Craniofacial Abnormalities
4054,LTBP3,D006130,Growth Disorders
4054,LTBP3,D010003,Osteoarthritis
8425,LTBP4,D005909,Glioblastoma
4055,LTBR,D064420,Drug-Related Side Effects and Adverse Reactions
4055,LTBR,D008288,Malaria
4056,LTC4S,D004342,Drug Hypersensitivity
4056,LTC4S,D015473,"Leukemia, Promyelocytic, Acute"
4057,LTF,D056486,Chemical and Drug Induced Liver Injury
4057,LTF,D003110,Colonic Neoplasms
4057,LTF,D003967,Diarrhea
4057,LTF,D004715,Endometriosis
4057,LTF,D006471,Gastrointestinal Hemorrhage
4057,LTF,D006973,Hypertension
4057,LTF,D007022,Hypotension
4057,LTF,D007249,Inflammation
4057,LTF,D008113,Liver Neoplasms
4057,LTF,D009369,Neoplasms
4057,LTF,D010024,Osteoporosis
4057,LTF,D047928,Premature Birth
4057,LTF,D015431,Weight Loss
23643,LY96,D001172,"Arthritis, Rheumatoid"
23643,LY96,D002277,Carcinoma
23643,LY96,D002779,Cholestasis
23643,LY96,D015179,Colorectal Neoplasms
23643,LY96,D008106,"Liver Cirrhosis, Experimental"
23643,LY96,D009362,Neoplasm Metastasis
10894,LYVE1,D006528,"Carcinoma, Hepatocellular"
54585,LZTFL1,D012131,Respiratory Insufficiency
8216,LZTR1,D001321,Autistic Disorder
8216,LZTR1,D005909,Glioblastoma
11178,LZTS1,D004938,Esophageal Neoplasms
11178,LZTS1,D011471,Prostatic Neoplasms
4074,M6PR,D002292,"Carcinoma, Renal Cell"
4074,M6PR,D011471,Prostatic Neoplasms
4074,M6PR,D013274,Stomach Neoplasms
10586,MAB21L2,D001172,"Arthritis, Rheumatoid"
8379,MAD1L1,D011471,Prostatic Neoplasms
8174,MADCAM1,D003092,Colitis
10296,MAEA,D003924,"Diabetes Mellitus, Type 2"
4094,MAF,D002780,"Cholestasis, Intrahepatic"
4094,MAF,D015179,Colorectal Neoplasms
4097,MAFG,D002780,"Cholestasis, Intrahepatic"
4099,MAG,D010300,Parkinson Disease
4100,MAGEA1,D006528,"Carcinoma, Hepatocellular"
4100,MAGEA1,D008545,Melanoma
4102,MAGEA3,D006528,"Carcinoma, Hepatocellular"
9947,MAGEC1,D008545,Melanoma
9947,MAGEC1,D012559,Schizophrenia
51438,MAGEC2,D006528,"Carcinoma, Hepatocellular"
54551,MAGEL2,D001321,Autistic Disorder
10892,MALT1,D016403,"Lymphoma, Large B-Cell, Diffuse"
55534,MAML3,D006330,"Heart Defects, Congenital"
55534,MAML3,D012509,Sarcoma
4128,MAOA,D001321,Autistic Disorder
4128,MAOA,D003072,Cognition Disorders
4128,MAOA,D004715,Endometriosis
4128,MAOA,D006501,Hepatic Encephalopathy
4128,MAOA,D007022,Hypotension
4128,MAOA,D001523,Mental Disorders
4128,MAOA,D009135,Muscular Diseases
4128,MAOA,D010300,Parkinson Disease
4128,MAOA,D010673,Pheochromocytoma
4128,MAOA,D011297,Prenatal Exposure Delayed Effects
4129,MAOB,D000544,Alzheimer Disease
4129,MAOB,D000749,"Anemia, Megaloblastic"
4129,MAOB,D001321,Autistic Disorder
4129,MAOB,D003110,Colonic Neoplasms
4129,MAOB,D004715,Endometriosis
4129,MAOB,D006501,Hepatic Encephalopathy
4129,MAOB,D007022,Hypotension
4129,MAOB,D010300,Parkinson Disease
4129,MAOB,D010673,Pheochromocytoma
4129,MAOB,D012559,Schizophrenia
4133,MAP2,D010300,Parkinson Disease
5604,MAP2K1,D000077192,Adenocarcinoma of Lung
5604,MAP2K1,D002545,Brain Ischemia
5604,MAP2K1,D008545,Melanoma
5604,MAP2K1,D011471,Prostatic Neoplasms
5605,MAP2K2,D008545,Melanoma
5605,MAP2K2,D011471,Prostatic Neoplasms
5606,MAP2K3,D011471,Prostatic Neoplasms
5607,MAP2K5,D019969,Amphetamine-Related Disorders
5607,MAP2K5,D011471,Prostatic Neoplasms
5608,MAP2K6,D003110,Colonic Neoplasms
5608,MAP2K6,D004487,Edema
5608,MAP2K6,D006967,Hypersensitivity
5608,MAP2K6,D011471,Prostatic Neoplasms
5609,MAP2K7,D001943,Breast Neoplasms
5609,MAP2K7,D005355,Fibrosis
5609,MAP2K7,D006333,Heart Failure
5609,MAP2K7,D008175,Lung Neoplasms
5609,MAP2K7,D008325,"Mammary Neoplasms, Experimental"
5609,MAP2K7,D011230,Precancerous Conditions
4214,MAP3K1,D001943,Breast Neoplasms
4214,MAP3K1,D011471,Prostatic Neoplasms
4215,MAP3K3,D004938,Esophageal Neoplasms
4217,MAP3K5,D009202,Cardiomyopathies
4217,MAP3K5,D056486,Chemical and Drug Induced Liver Injury
4217,MAP3K5,D003920,Diabetes Mellitus
4217,MAP3K5,D003921,"Diabetes Mellitus, Experimental"
4217,MAP3K5,D008545,Melanoma
4217,MAP3K5,D010300,Parkinson Disease
6885,MAP3K7,D011471,Prostatic Neoplasms
1326,MAP3K8,D008106,"Liver Cirrhosis, Experimental"
1326,MAP3K8,D008175,Lung Neoplasms
1326,MAP3K8,D017202,Myocardial Ischemia
4293,MAP3K9,D008545,Melanoma
9448,MAP4K4,D008175,Lung Neoplasms
5594,MAPK1,D002545,Brain Ischemia
5594,MAPK1,D002294,"Carcinoma, Squamous Cell"
5594,MAPK1,D009202,Cardiomyopathies
5594,MAPK1,D019970,Cocaine-Related Disorders
5594,MAPK1,D004195,"Disease Models, Animal"
5594,MAPK1,D006258,Head and Neck Neoplasms
5594,MAPK1,D006689,Hodgkin Disease
5594,MAPK1,D006930,Hyperalgesia
5594,MAPK1,D006984,Hypertrophy
5594,MAPK1,D007247,"Infertility, Female"
5594,MAPK1,D007680,Kidney Neoplasms
5594,MAPK1,D008114,"Liver Neoplasms, Experimental"
5594,MAPK1,D008175,Lung Neoplasms
5594,MAPK1,D009361,Neoplasm Invasiveness
5594,MAPK1,D009362,Neoplasm Metastasis
5594,MAPK1,D009410,Nerve Degeneration
5594,MAPK1,D010051,Ovarian Neoplasms
5594,MAPK1,D018805,Sepsis
5594,MAPK1,D013274,Stomach Neoplasms
5594,MAPK1,D013375,Substance Withdrawal Syndrome
5594,MAPK1,D013964,Thyroid Neoplasms
5600,MAPK11,D009202,Cardiomyopathies
5603,MAPK13,D002779,Cholestasis
1432,MAPK14,D009202,Cardiomyopathies
1432,MAPK14,D002779,Cholestasis
1432,MAPK14,D006529,Hepatomegaly
1432,MAPK14,D015464,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive"
1432,MAPK14,D008105,"Liver Cirrhosis, Biliary"
1432,MAPK14,D008113,Liver Neoplasms
1432,MAPK14,D008175,Lung Neoplasms
1432,MAPK14,D017202,Myocardial Ischemia
5595,MAPK3,D001284,Atrophy
5595,MAPK3,D001321,Autistic Disorder
5595,MAPK3,D002545,Brain Ischemia
5595,MAPK3,D002294,"Carcinoma, Squamous Cell"
5595,MAPK3,D009202,Cardiomyopathies
5595,MAPK3,D019970,Cocaine-Related Disorders
5595,MAPK3,D002658,Developmental Disabilities
5595,MAPK3,D004195,"Disease Models, Animal"
5595,MAPK3,D006258,Head and Neck Neoplasms
5595,MAPK3,D006930,Hyperalgesia
5595,MAPK3,D006984,Hypertrophy
5595,MAPK3,D007247,"Infertility, Female"
5595,MAPK3,D007680,Kidney Neoplasms
5595,MAPK3,D008114,"Liver Neoplasms, Experimental"
5595,MAPK3,D008175,Lung Neoplasms
5595,MAPK3,D009361,Neoplasm Invasiveness
5595,MAPK3,D009362,Neoplasm Metastasis
5595,MAPK3,D009410,Nerve Degeneration
5595,MAPK3,D010051,Ovarian Neoplasms
5595,MAPK3,D011471,Prostatic Neoplasms
5595,MAPK3,D018805,Sepsis
5595,MAPK3,D013274,Stomach Neoplasms
5595,MAPK3,D013375,Substance Withdrawal Syndrome
5597,MAPK6,D006965,Hyperplasia
5598,MAPK7,D006930,Hyperalgesia
5598,MAPK7,D009374,"Neoplasms, Experimental"
5599,MAPK8,D002471,"Cell Transformation, Neoplastic"
5599,MAPK8,D004195,"Disease Models, Animal"
5599,MAPK8,D006930,Hyperalgesia
5599,MAPK8,D017114,"Liver Failure, Acute"
5599,MAPK8,D011230,Precancerous Conditions
5599,MAPK8,D015427,Reperfusion Injury
5599,MAPK8,D013274,Stomach Neoplasms
9479,MAPK8IP1,D003924,"Diabetes Mellitus, Type 2"
5601,MAPK9,D004195,"Disease Models, Animal"
5601,MAPK9,D006930,Hyperalgesia
5601,MAPK9,D007511,Ischemia
5601,MAPK9,D009362,Neoplasm Metastasis
5601,MAPK9,D011230,Precancerous Conditions
5601,MAPK9,D011471,Prostatic Neoplasms
5601,MAPK9,D015427,Reperfusion Injury
4137,MAPT,D000544,Alzheimer Disease
4137,MAPT,D001008,Anxiety Disorders
4137,MAPT,D001259,Ataxia
4137,MAPT,D001281,Atrial Fibrillation
4137,MAPT,D006528,"Carcinoma, Hepatocellular"
4137,MAPT,D009202,Cardiomyopathies
4137,MAPT,D003072,Cognition Disorders
4137,MAPT,D003704,Dementia
4137,MAPT,D004195,"Disease Models, Animal"
4137,MAPT,D007859,Learning Disabilities
4137,MAPT,D008569,Memory Disorders
4137,MAPT,D019636,Neurodegenerative Diseases
4137,MAPT,D010300,Parkinson Disease
4137,MAPT,D020734,Parkinsonian Disorders
4137,MAPT,D011595,Psychomotor Agitation
4137,MAPT,D012131,Respiratory Insufficiency
4137,MAPT,D013163,Splenomegaly
4137,MAPT,D015430,Weight Gain
4137,MAPT,D015431,Weight Loss
4082,MARCKS,D001172,"Arthritis, Rheumatoid"
4082,MARCKS,D008175,Lung Neoplasms
4142,MAS1,D013927,Thrombosis
5648,MASP1,D019465,Craniofacial Abnormalities
10747,MASP2,D004892,Erythema Multiforme
10747,MASP2,D007249,Inflammation
4143,MAT1A,D001927,Brain Diseases
4143,MAT1A,D006528,"Carcinoma, Hepatocellular"
4143,MAT1A,D056486,Chemical and Drug Induced Liver Injury
4143,MAT1A,D003711,Demyelinating Diseases
4143,MAT1A,D003924,"Diabetes Mellitus, Type 2"
4143,MAT1A,D005234,Fatty Liver
4143,MAT1A,D006965,Hyperplasia
4144,MAT2A,D003324,Coronary Artery Disease
4148,MATN3,D010003,Osteoarthritis
4149,MAX,D010673,Pheochromocytoma
55777,MBD5,D001281,Atrial Fibrillation
4153,MBL2,D007239,Infections
4153,MBL2,D010523,Peripheral Nervous System Diseases
4153,MBL2,D047928,Premature Birth
4155,MBP,D002561,Cerebrovascular Disorders
4155,MBP,D003711,Demyelinating Diseases
4155,MBP,D004681,"Encephalomyelitis, Autoimmune, Experimental"
4155,MBP,D007249,Inflammation
8720,MBTPS1,D006528,"Carcinoma, Hepatocellular"
8720,MBTPS1,D019465,Craniofacial Abnormalities
8720,MBTPS1,D011471,Prostatic Neoplasms
51360,MBTPS2,D006528,"Carcinoma, Hepatocellular"
4157,MC1R,D006930,Hyperalgesia
4157,MC1R,D008545,Melanoma
4158,MC2R,D006973,Hypertension
4158,MC2R,D011471,Prostatic Neoplasms
4160,MC4R,D006946,Hyperinsulinism
4160,MC4R,D007333,Insulin Resistance
4160,MC4R,D009765,Obesity
4163,MCC,D001321,Autistic Disorder
4163,MCC,D015179,Colorectal Neoplasms
56922,MCCC1,D056486,Chemical and Drug Induced Liver Injury
4170,MCL1,D008175,Lung Neoplasms
4170,MCL1,D009101,Multiple Myeloma
4170,MCL1,D012509,Sarcoma
4190,MDH1,D056486,Chemical and Drug Induced Liver Injury
4190,MDH1,D006973,Hypertension
4190,MDH1,D008106,"Liver Cirrhosis, Experimental"
4190,MDH1,D012128,Respiratory Distress Syndrome
4191,MDH2,D002277,Carcinoma
4191,MDH2,D015674,"Mammary Neoplasms, Animal"
4191,MDH2,D008325,"Mammary Neoplasms, Experimental"
4193,MDM2,D001943,Breast Neoplasms
4193,MDM2,D002289,"Carcinoma, Non-Small-Cell Lung"
4193,MDM2,D002471,"Cell Transformation, Neoplastic"
4193,MDM2,D008545,Melanoma
4193,MDM2,D011230,Precancerous Conditions
4193,MDM2,D011471,Prostatic Neoplasms
4193,MDM2,D013274,Stomach Neoplasms
4194,MDM4,D001943,Breast Neoplasms
4194,MDM4,D005909,Glioblastoma
4199,ME1,D006528,"Carcinoma, Hepatocellular"
4199,ME1,D056486,Chemical and Drug Induced Liver Injury
4199,ME1,D015473,"Leukemia, Promyelocytic, Acute"
4199,ME1,D009765,Obesity
4199,ME1,D015430,Weight Gain
4204,MECP2,D001008,Anxiety Disorders
4204,MECP2,D001321,Autistic Disorder
4204,MECP2,D006528,"Carcinoma, Hepatocellular"
4204,MECP2,D019970,Cocaine-Related Disorders
4204,MECP2,D019465,Craniofacial Abnormalities
4204,MECP2,D002658,Developmental Disabilities
4204,MECP2,D004195,"Disease Models, Animal"
4204,MECP2,D004827,Epilepsy
4204,MECP2,D006930,Hyperalgesia
4204,MECP2,D007859,Learning Disabilities
4204,MECP2,D009123,Muscle Hypotonia
4204,MECP2,D009207,Myoclonus
4204,MECP2,D011596,Psychomotor Disorders
4204,MECP2,D011658,Pulmonary Fibrosis
4204,MECP2,D012131,Respiratory Insufficiency
4204,MECP2,D012640,Seizures
5469,MED1,D006528,"Carcinoma, Hepatocellular"
5469,MED1,D056486,Chemical and Drug Induced Liver Injury
5469,MED1,D004715,Endometriosis
9968,MED12,D001943,Breast Neoplasms
9968,MED12,D011471,Prostatic Neoplasms
9440,MED17,D004715,Endometriosis
4208,MEF2C,D001321,Autistic Disorder
4208,MEF2C,D004827,Epilepsy
4208,MEF2C,D013226,Status Epilepticus
4208,MEF2C,D019956,Stereotypic Movement Disorder
4210,MEFV,D000152,Acne Vulgaris
55384,MEG3,D002471,"Cell Transformation, Neoplastic"
55384,MEG3,D002972,Cleft Palate
9833,MELK,D006528,"Carcinoma, Hepatocellular"
4221,MEN1,D010190,Pancreatic Neoplasms
10461,MERTK,D002277,Carcinoma
10461,MERTK,D011655,Pulmonary Embolism
10461,MERTK,D013923,Thromboembolism
10461,MERTK,D013927,Thrombosis
4233,MET,D000230,Adenocarcinoma
4233,MET,D001321,Autistic Disorder
4233,MET,D002277,Carcinoma
4233,MET,D006528,"Carcinoma, Hepatocellular"
4233,MET,D002289,"Carcinoma, Non-Small-Cell Lung"
4233,MET,D002292,"Carcinoma, Renal Cell"
4233,MET,D002294,"Carcinoma, Squamous Cell"
4233,MET,D003072,Cognition Disorders
4233,MET,D004195,"Disease Models, Animal"
4233,MET,D004938,Esophageal Neoplasms
4233,MET,D005234,Fatty Liver
4233,MET,D005909,Glioblastoma
4233,MET,D006529,Hepatomegaly
4233,MET,D015228,Hypertriglyceridemia
4233,MET,D015470,"Leukemia, Myeloid, Acute"
4233,MET,D008114,"Liver Neoplasms, Experimental"
4233,MET,D008175,Lung Neoplasms
4233,MET,D008545,Melanoma
4233,MET,D009361,Neoplasm Invasiveness
4233,MET,D009362,Neoplasm Metastasis
4233,MET,D010051,Ovarian Neoplasms
4233,MET,D011471,Prostatic Neoplasms
4233,MET,D012559,Schizophrenia
4233,MET,D012852,Sinusitis
4233,MET,D013274,Stomach Neoplasms
51320,MEX3C,D001281,Atrial Fibrillation
9927,MFN2,D006332,Cardiomegaly
